Season,Quarter,down,Opponent,distance,Diff_Score,Play_Type,Poss,Passer,Targeted,Carrier,Yards,Entry,training_1,training_2,training_3,training_4,training_5,shipping_packaging_available,ship_obs,patients_per_day,centrifuge_#,centrifuge_func,centrifuge_why,temp_(2-8)#,fridge_func,phone,phone_obs,fax,fax_obs,computer,computer_obs,internet,internet_obs,latitude,longitude,tdr_palu,tdr_hiv,widal,hb_sahli,list_of_all_exams,hierarchy,pdiag_hiv,pdiag_palu,pdiag_widal,pdiag_hb_sahli,pcomm,pship,training
2017, 2nd,3rd ,AKR,2,14,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,0,51,bacteriology,biochemistry,hematology,immunology,lab management,No,No,25,1,No,Bad condition,1,Yes,0,,0,,0,,0,,9.706859,-13.392595,1,1,1,0,"Urinalysis (urine sediment), NFS, THb, VS, TE, TS, TC, thick Drop TDR Coprology, Glucose, Sero immunology, Widal, RPR, ASO, HBsAg, HIV ",Guinea.kindia.coyah.hp_labs_coyah,1,1,1,0,0,0,"bacteriology,biochemistry,hematology,immunology,lab management"
2017, 2nd,4th ,AKR,2,14,other,PSU,0,0,0,0,52,hematology,parasitology,biosecurity,bacteriology,serology,No,No,20,0,N / A,,0,N / A,0,,0,,0,,0,,9.710669,-13.379326,0,1,1,1,"thick film, THb, GB, NFS, Widal, Glucose, seats, HIV",Guinea.kindia.coyah.cs_lab_fily,1,0,1,1,0,0,"hematology,parasitology,biosecurity,bacteriology,serology"
2017, 2nd,1st ,AKR,10,14,pass,OPP, Thomas Woodson, A.J. Coney ,0,12,53,biosecurity,serology,parasitology,bacteriology,hematology,No,No,20,0,N / A,,0,N / A,0,,0,,0,,0,,9.719385,-13.411198,1,1,1,1,"TDR, THb, Thick blood, stools, Widal, albumin, HIV",Guinea.kindia.coyah.cs_lab_maneah,0.25,0.25,0.25,0.25,0,0,"biosecurity,serology,parasitology,bacteriology,hematology"
2017, 2nd,1st ,AKR,10,14,pass,OPP, Thomas Woodson, A.J. Coney ,0,13,54,parasitology,ebola,biosecurity,bacteriology,hematology,No,No,3,1,No,,0,N / A,0,,0,,0,,0,,9.79,-13.53,0,0,1,0,"blood grouping, Albumin, Widal, glucose, thick Drop, Saddles",Guinea.kindia.dubreka.csu_lab_dubreka,0,0,1,0,0,0,"parasitology,ebola,biosecurity,bacteriology,hematology"
2017, 2nd,1st ,AKR,10,14,pass,OPP, Thomas Woodson, Fransohn Bickley ,0,0,55,blood biochemistry,hematology,bacteriology,serology,immunology,No,No,20,1,Yes,,1,Yes,0,,0,,0,,0,,9.790622,-13.526892,1,0,1,1,"THb, Red Cells, White Blood Cell, Test Emmel, VS, TS, TC, glucose, Saddles, TDR (malaria), thick Drop, TDR (trypanosomiasis), Widal, RPR, HBsAg, ASO, Blood Grouping",Guinea.kindia.dubreka.hp_labs_dubreka,0,1,1,1,0,0,"blood biochemistry,hematology,bacteriology,serology,immunology"
2017, 2nd,2nd ,AKR,10,14,pass,OPP, Thomas Woodson, Warren Ball ,0,0,56,parasitology,bacteriology,hematology,serology,biosecurity,No,No,2,1,Yes,,0,N / A,0,,0,,0,,0,,9.83,-13.11,,,,,,Guinea.kindia.kindia.cs_lab_mambia,0,0,0,0,0,0,"parasitology,bacteriology,hematology,serology,biosecurity"
2017, 2nd,3rd ,AKR,10,14,pass,OPP, Thomas Woodson, Warren Ball ,0,0,57,hematology,biochemistry,bacteriology,serology,parasitology,No,No,15,2,Yes,,0,N / A,0,,0,,0,,0,,10.047,-12.86,1,1,1,1,"Thick film, THb, Widal, Saddle, Glucose, TDR, albumin, HIV, RPR, HCG",Guinea.kindia.kindia.cs_lab_manquepas,1,1,1,1,0,0,"hematology,biochemistry,bacteriology,serology,parasitology"
2017, 2nd,4th ,AKR,10,14,other,OPP,0,0,0,41,58,biochemistry,serology,hematology,bacteriology,parasitology,No,No,50,1,Yes,,0,N / A,0,,0,,0,,0,,10.047297,-12.860032,1,1,1,0,"Biochemistry of urine, THb, red and White Blood Cell, Goute thick, TS, TC, Saddles, Emel Test, Grouping, Syphilis, ASO, Widal, HIV Toxo plasmose",Guinea.kindia.kindia.lab_hr_kindia,1,1,1,0,0,0,"biochemistry,serology,hematology,bacteriology,parasitology"
2017, 2nd,1st ,AKR,10,21,run,PSU,0,0, Saquon Barkley ,80,59,parasitology,bacteriology,hematology,biochemistry,serology,No,No,6,0,N / A,,0,N / A,0,,0,,0,,0,,10.69924,-12.9755,0,1,1,1,"THb, thick Drop, Widal, Saddle, sputum, urine chemistry, pregnancy test, HIV, Cytology urine",Guinea.kindia.telimele.cs_lab_sinta,1,0,1,1,0,0,"parasitology,bacteriology,hematology,biochemistry,serology"
2017, 2nd,1st ,AKR, Goal ,21,run,PSU,0,0, Saquon Barkley ,3,60,hematology,biochemistry,bacteriology,parasitology,blood transfusion,No,No,6,3,Yes,,1,No,0,,0,,0,,0,,10.906827,-13.08431,0,1,0,0,"NFS, TE, TC, TS, Grouping, Glucose, Albumin, Sugar, urinalysis, parasitology stool, GE, skin Bioptie, syphilis, ASO, HIV",Guinea.kindia.telimele.hp_labs_telimele,1,0,0,0,0,0,"hematology,biochemistry,bacteriology,parasitology,blood transfusion"
2017, 2nd,2nd ,AKR, Goal ,21,run,PSU,0,0, Trace McSorley ,4,61,serology,biosecurity,parasitology,bacteriology,hematology,No,No,10,1,No,,0,N / A,0,,0,,0,,0,,10.907373,-13027515,1,1,1,1,"thick blood, THb, Widal, urine chemistry, sputum, HIV, HBS Antigen, TG, Saddles, TDR",Guinea.kindia.telimele.csu_lab_telimele,1,1,1,1,0,0,"serology,biosecurity,parasitology,bacteriology,hematology"
2017, 2nd,,AKR,,21,other,OPP,0,0,0,65,62,biochemistry,parasitology,bacteriology,,,No,No,7,1,Yes,,1,Yes,1,,1,,1,,1,,,,0,1,0,0,"NFS, VS, GE, Aslo, Saddle, Urine, blood sugar, HIV, GA, GS, Hepatitis B, TE",Guinea.kindia.kindia.clinic_lab_cbk_debele,1,0,0,0,1,0,"biochemistry,parasitology,bacteriology,nan,nan"
2017, 2nd,1st ,AKR,10,21,run,OPP,0,0, Van Edwards Jr. ,-1,63,hematology,bacteriology,biosecurity,,,Yes,No,5,2,Yes,,0,N / A,0,,0,,0,,0,,,,,,,,,Guinea.kindia.kindia.lapissa_main_laboratory_military_health_service,0,0,0,0,0,1,"hematology,bacteriology,biosecurity,nan,nan"
2017, 2nd,2nd ,AKR,11,21,run,OPP,0,0, Van Edwards Jr. ,1,64,bacteriology (antimicrobial),hematology,serology,biochemistry,parasitology,Yes,Triple packaging available,10,1,No,Technical issues,2,Yes,0,,0,,1,,0,,11.318402,-12285279,0,1,1,1,"Aslo, blood typing, RPR / TPHA, TDR HIV, Toxoplasmosis, TDR HbS, TDR hepatitis C Widal, Glucose,, Creatinine, Cholesterol total / LDL / HDL, Triglycerides, Transaminases, Urea blood, uric acid, calcium, magnesium levels, ECBU , ECBSV, ECB pus, GE (dp), TE, TS TC; NFS; HEMOGLOBIN; microfilaria; STOOL Transfusion STRIP URINARY",Guinea.labe.labe_center.hr_lab_labe,1,0,1,1,0,1,"bacteriology (antimicrobial),hematology,serology,biochemistry,parasitology"
2017, 2nd,3rd ,AKR,10,21,pass,OPP, Thomas Woodson, Tra'Von Chapman ,0,0,65,hematology,virology,parasitology,serology,biosecurity,No,No,0,1,Yes,,0,N / A,0,,0,,0,,0,,11.320254,-12.282071,1,1,0,1,"TDR, hemoglobin, albumin, PMCT (HIV), RPR",Guinea.labe.labe.cs-lab_ley_saare,0,0,0,0,0,0,"hematology,virology,parasitology,serology,biosecurity"
2017, 2nd,4th ,AKR,10,21,other,OPP,0,0,0,37,66,parasitology,hematology,biochemistry,serology,bacteriology,No,No,4,1,Yes,,0,N / A,0,,0,,0,,0,,11.43,-12.11,1,0,1,1,"Hemoglobin, TDR, thick Drop RPR (syphilis), Albumin, seats, vaginal smear, urinary Fitting, Widal, urinary strip",Guinea.labe.labe.cs_lab_daka,0,1,1,1,0,0,"parasitology,hematology,biochemistry,serology,bacteriology"
2017, 2nd,1st ,AKR,10,28,pass,PSU, Trace McSorley, Juwan Johnson ,0,28,67,biochemistry,bacteriology,serology,hematology,parasitology,No,No,5,2,1 Yes 1 No,The electric centrifugieuse does not work for lack of power,3,"Other (specify in ""comments"")",0,,0,,0,,0,,11.430577,-12.683847,1,1,1,1,"Hemoglobin, blood typing, albumin, Widal, glucose, thick film, TDR HIV Aslo",Guinea.labe.lelouma.hp_labs_lelouma,1,1,1,1,0,0,"biochemistry,bacteriology,serology,hematology,parasitology"
2017, 2nd,1st ,AKR,10,28,pass,PSU, Trace McSorley, Juwan Johnson ,0,0,68,hematology,parasitology,bacilloscopy tuberculosis,bacteriology,serology,No,No,0,0,,,0,,0,,0,,0,,0,,11.431311,-12.683072,0,0,0,0,Examining only realized in this laboratory is examining sputum for TB screening,Guinea.labe.lelouma.csu_lab_lelouma,0,0,0,0,0,0,"hematology,parasitology,bacilloscopy tuberculosis,bacteriology,serology"
2017, 2nd,2nd ,AKR,10,28,other,PSU,0,0,0,0,69,hematology,bacteriology,biochemistry,parasitology,serology,No,No specific packaging,10,2,1 Yes 1 No,Centrifuge nonfunctional electric power shortage,3,1 Yes 1 No,0,,0,,0,,0,,11.439689,-11.663432,0,1,1,1,"Parasitology stool, hemoglobin, thick film, blood count, bleeding time, clotting time, sedimentation velocity of the red cells, Widal, RPR, TDR HIV Aslo, TDR HBsAg, Chemistry of urine, urine culture, HCG (pregnancy test ), Rivalta, TB, glucose ",Guinea.labe.tougue.hp_labs_tougue,1,0,1,1,0,0,"hematology,bacteriology,biochemistry,parasitology,serology"
2017, 2nd,2nd ,AKR,20,28,pass,PSU, Trace McSorley, Mike Gesicki ,0,35,70,"the head of the center is also responsible for the lab said it did not need training, his concern is to have a staff fixed holder in the lab",,,,,No,No,6,0,N / A,,0,N / A,0,,0,,0,,0,,11.579938,-12.46152,0,0,0,0,Sputum and stool,Guinea.labe.lelouma.cs_lab_lafou,0,0,0,0,0,0,"the head of the center is also responsible for the lab said it did not need training, his concern is to have a staff fixed holder in the lab,nan,nan,nan,nan"
2017, 2nd,1st ,AKR, Goal ,28,run,PSU,0,0, Saquon Barkley ,6,71,hematology,biochemistry,bacteriology,serology,parasitology,No,No,6,1,Yes,,3,No,0,,0,,0,,0,,11.588973,-11.897174,1,1,1,1,"Hemoglobin, TS, TC, TE, GE, HBs antigen, testing of large, Widal, ASO, TPHA, VS, stool and urine microscopy",Guinea.labe.koubia.hp_labs_koubia,1,1,1,1,0,0,"hematology,biochemistry,bacteriology,serology,parasitology"
2017, 2nd,2nd ,AKR, Goal ,28,run,PSU,0,0, Saquon Barkley ,3,72,bacilloscopy tuberculosis,malaria,hematology,serology,bacteriology,No,No,2,1,Yes,,0,N / A,0,,0,,0,,0,,11.815032,-12.350151,0,1,1,1,"Complete Blood Count, Reviews of stools, Drop, hemoglobin, hemoglobin, Emmel test, BELONGING time, coagulation time, Widal, glucose, urinalysis, SRV, Albumin, BW (RPR), sputum examination ",Guinea.labe.mali.cs_lab_yimberen,1,0,1,1,0,0,"bacilloscopy tuberculosis,malaria,hematology,serology,bacteriology"
2017, 2nd,,AKR,,28,other,OPP,0,0,0,64,73,biochemistry,antibiogramme,immunology,bacteriology,virology,No,No,10,1,No,technical issues,1,Yes,0,,0,,0,,0,,12.068484,-12.293811,1,1,1,0,"Saddles, NFS, Haemostasis, VS, GE, Smear, TDR, TE, ASO, IL, TPHA, HIV, Grouping, glucose, liver tests, urinalysis, urine chemistry, ECB secretion, Bacteriology, ECB CSF chemistry CSF Coughing",Guinea.labe.mali.hp_labs_mali,1,1,1,0,0,0,"biochemistry,antibiogramme,immunology,bacteriology,virology"
2017, 2nd,1st ,AKR,10,28,run,OPP,0,0, Warren Ball ,4,74,biochemistry,serology,parasitology,immunology,hematology,Yes,No,2,0,,,0,,No2,,No2,,No2,,No2,,,,,,,,,Guinea.labe.labe.laoratoire_infirmary_labe_(lapissa),0,0,0,0,0,1,"biochemistry,serology,parasitology,immunology,hematology"
2017, 2nd,2nd ,AKR,6,28,run,OPP,0,0, Warren Ball ,5,75,biochemistry,bacteriology,immunology,hematology,parasitology,No,No,50,0,N / A,,2,Yes,0,,0,,0,,0,,10.37594,-1208705,1,1,1,1,"Semen analysis, RPR TPHA, ASO, HBs, Pregnancy test, blood count, hematocrit, hemoglobin, Emmel, microscopy feces, urine strips, parasitology urine, blood sugar",Guinea.mamou.mamou.lab_hr_mamou,1,1,1,1,0,0,"biochemistry,bacteriology,immunology,hematology,parasitology"
2017, 2nd,,AKR,,28,other,OPP,0,0,0,0,76,hematology,serology,parasitology,bacteriology,immunology,No,No,10,1,Yes,,0,N / A,0,,0,,0,,0,,10.387645,-12.074002,1,1,1,0,"HIV TDR Saddles, glucose, Widal",Guinea.mamou.mamou.cs_lab_sabou,1,1,1,0,0,0,"hematology,serology,parasitology,bacteriology,immunology"
2017, 2nd,3rd ,AKR,1,28,run,OPP,0,0, Warren Ball ,2,77,hematology,bacteriology,biochemistry,serology,parasitology,No,No,1,2,1 Yes 1 No,electric current lack,0,N / A,0,,0,,0,,0,,10.63919,-11.826093,0,1,0,0,"SRV, TB, Albumin, Saddles",Guinea.mamou.mamou.cs_lab_timbo,1,0,0,0,0,0,"hematology,bacteriology,biochemistry,serology,parasitology"
2017, 2nd,1st ,AKR,10,28,run,OPP,0,0, Warren Ball ,-4,78,biosecurity,biochemistry,bacteriology,serology,hematology,No,No,20,1,Yes,,1,Yes,0,,0,,0,,0,,10.691967,-12.249348,0,0,1,1,"NFS, urinary, vaginal Secretion Base, parasitological examination of stool, RPR / TPHA, ASO, Widal, Blood Grouping and rhesus factor, skin Bropsi (daytime), BELONGING time and clotting time, thick Drop, Blood Sugar ",Guinea.mamou.dalaba.hp_labs_dalaba,0,0,1,1,0,0,"biosecurity,biochemistry,bacteriology,serology,hematology"
2017, 2nd,,AKR,,28,other,OPP,0,0,0,0,79,biochemistry,hematology,biosecurity,parasitology,serology,No,No,8,1,Yes,,0,N / A,0,,0,,0,,0,,10.692203,-12.251007,1,1,1,1,"Search Baccil resistant alkaloids (AFB), TDR, Drop Thick (rarely), Widal, Saddle, White Blood Cell (GB), TPHA, HIV, THb",Guinea.mamou.dalaba.csu_lab_dalaba,1,1,1,1,0,0,"biochemistry,hematology,biosecurity,parasitology,serology"
2017, 2nd,2nd ,AKR,14,28,run,OPP,0,0, Warren Ball ,-1,80,bacteriology,hematology,parasitology,serology,immunology,No,No,15,1,Yes,,0,N / A,0,,0,,0,,0,,11.061615,-12.398185,1,0,0,1,"TDR, hemoglobin, albumin, seats, thick Drop",Guinea.mamou.pita.pita_csu_lab,0,1,0,1,0,0,"bacteriology,hematology,parasitology,serology,immunology"
2017, 2nd,,AKR,,28,other,OPP,0,0,0,0,81,hematology,bacteriology,serology,blood biochemistry,immunology,No,No,25,2,Yes,,3,Yes,0,,0,,0,,0,,11.064208,-12.393764,0,1,1,0,"NFS Thick blood, erythrocyte sedimentation rate, Haemostasis, of emmel Test, HIV, ASO, IL, Widal, Socket urinary, vaginal secretions, blood sugar, urine strips, Blood Grouping, compatibility test, stool parasitology",Guinea.mamou.pita.hp_pita_lab,1,0,1,0,0,0,"hematology,bacteriology,serology,blood biochemistry,immunology"
2017, 2nd,3rd ,AKR,15,28,other,OPP,0,0,0,-8,82,hematology,bacteriology,serology,parasitology,biochemistry,No,No,10,2,1 Yes 1 No,Breakdown,0,N / A,0,,0,,0,,0,,11.202777,-12.537829,0,0,1,1,"Hemoglobin, Emmel test, thick drops, glucose, Saddles, albumin, sugar, urine biochemistry, Widal, RPR / TPHA, Blood Grouping, bHCG",Guinea.mamou.pita.cs_lab_timbi_madina,0,0,1,1,0,0,"hematology,bacteriology,serology,parasitology,biochemistry"
2017, 2nd,4th ,AKR,23,28,other,OPP,0,0,0,43,83,biochemistry,antibiogramme,parasitology,serology,hematology,No,No,50,3,Yes,,1,Yes,0,,0,,0,,0,,,,0,0,0,1,"NFS, VS, TC, TS, Hematocrit, Skin biopsy",Guinea.mamou.mamou.denominational_hospital_lab_compassion,0,0,0,1,0,0,"biochemistry,antibiogramme,parasitology,serology,hematology"
2017, 2nd,1st ,AKR,10,35,run,PSU,0,0, Trace McSorley ,-6,84,,,,,,NO,No,0,,,,,,0,,0,,0,,0,,,,,,,,,Guinea.mamou.mamou.mamou_independent_battalion_laboratory,0,0,0,0,0,0,"nan,nan,nan,nan,nan"
2017, 2nd,2nd ,AKR,16,35,pass,PSU, Trace McSorley, DeAndre Thompkins ,0,14,85,withdrawals,coloration,csf,,,Yes,Special Containers given Ebola shipping trouble with coolers that do not return after shipping,20,2,1 Yes 1 No,electric current lack,1,No,0,,0,,0,,0,,7.565662,-9.261331,1,1,1,1,"GE (TDR, microscope), Tx Hb (hemoglobin meter Sally), GB, leukocyte formula, test Emmel, direct examination of stool (parasitological), microfilariae research, urinary sediment, LCR (direct examination, Gram and Ziehl) research BK, urine strips (Biochemistry), RPR, Widal, ASO, TDR HBV, HCV TDR TDR HIV, blood grouping (serum and erythrocyte not)",Guinea.n'zerekore.yomou.hp_labs_yomou,1,1,1,1,0,1,"withdrawals,coloration,csf,None,None"
2017, 2nd,3rd ,AKR,2,35,run,PSU,0,0, Trace McSorley ,0,86,hematology,biochemistry,blood transfusion,bacteriology,molecular biology,Yes,Triple packaging,0,3,No,"vetuste, lack of electricity",3,"Other (specify in ""comments"")",0,,0,,0,,1,Access clefs given by Reguilab,7.749241,-8.822701,1,1,1,1,GE; TDR forrmule leukocyte; stools; microfilaria research; urinary sediment; CRL BK; dipstick; RPR; Widal; aslo; SRV; transfusion hepatitis B and C GLYCAEMIA,Guinea.n'zerekore.n'zerekore.hr_n'zerekore_lab,0,0,0,0,1,0,"hematology,biochemistry,blood transfusion,bacteriology,molecular biology"
2017, 2nd,4th ,AKR,2,35,pass,PSU, Trace McSorley, Juwan Johnson ,0,7,87,biochemistry,hematology,serology,bacteriology,parasitology,No,No,0,1,Yes,,0,,0,,0,,0,,0,,7.756512,-8.809767,1,1,1,1,"Hemoglobin, saddles, albumin in urine, RPR, Widal, TBR, urinalysis, emmel of test, research microfilariae, TDR HIV, glucose (lack of strips) ",Guinea.n'zerekore.n'zerekore.csu_lab_dorota,0,0,0,0,0,0,"biochemistry,hematology,serology,bacteriology,parasitology"
2017, 2nd,1st ,AKR,10,35,run,PSU,0,0, Saquon Barkley ,30,88,hematology,parasitology,biosecurity,lab management,serology,No,No,10,1,Yes,,0,N / A,0,,0,,0,,0,,8.374683,-9.284422,1,1,0,1,stools; TDR malaria; HIV; Hb; albumin; TB,Guinea.n'zerekore.macenta.cs_lab_seredou,1,1,0,1,0,0,"hematology,parasitology,biosecurity,lab management,serology"
2017, 2nd,,AKR,,35,other,OPP,0,0,0,65,89,biochemistry,hematology,parasitology,immunology,virology,No,No,30,1,Yes,,0,N / A,0,,0,,0,,0,,8.504435,-10.334097,1,1,1,1,TDR malaria; GE; Albumin; Hb; Widal; RPR; stools; TDR HIV,Guinea.n'zerekore.gueckedou.laboratory_cs_nongoa,1,1,1,1,0,0,"biochemistry,hematology,parasitology,immunology,virology"
2017, 2nd,1st ,AKR,10,35,run,OPP,0,0, Van Edwards Jr. ,2,90,blood transfusion,biochemistry,hematology,antibiogramme,immunology,No,No,30,2,Yes,,0,N / A,0,,0,,0,,0,,8.536802,-9.464948,0,1,1,0,"Hb; NFS; VS; YOU; Tc Ts; blood grouping; Uric acid; aminotransferase; albumin; amylase; bilirubin; creatinine; CRP, LDH, alkaline phosphatase, total protein, triglycerides, urea; Aslo; Glucose; urinary strip; research BK; Meadow; HIV, syphilis; spermogram; rivalta; CD4; pregnancy test",Guinea.n'zerekore.macenta.laboratory_medical_center_philafricaine_mission,1,0,1,0,0,0,"blood transfusion,biochemistry,hematology,antibiogramme,immunology"
2017, 3rd,,AKR,,35,other,PSU,0,0,0,65,91,biochemistry,serology,immunology,bacteriology,parasitology,No,No,10,0,N / A,,0,N / A,0,,0,,0,,0,,8.687842,-8.647247,1,1,1,1,stools; urinalysis; Albumin; glycosuria; RPR; Widal; HIV; GE; TDR,Guinea.n'zerekore.beyla.laboratory_cs_diakolidou,1,1,1,1,0,0,"biochemistry,serology,immunology,bacteriology,parasitology"
2017, 3rd,1st ,AKR,10,35,run,PSU,0,0, Trace McSorley ,8,92,biochemistry,bacteriology,hematology,serology,immunology,No,No,20,1,No,manual,0,N / A,0,,0,,0,,0,,8.689312,-8.645898,1,1,1,0,"Hb; GE; TDR malaria; stools; urine cytology; Widal; RPR; TDR HIV, HBsAg; HBcAg; blood grouping; Transaminase; uric acid, creatinine, urea; BK",Guinea.n'zerekore.beyla.hp_labs_beyla,1,1,1,0,0,0,"biochemistry,bacteriology,hematology,serology,immunology"
2017, 3rd,2nd ,AKR,2,35,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,19,93,quality assurance,molecular biology,immunology,serology,biochemistry,No,No,20,1,Yes,,3,"Other (specify in ""comments"")",0,,0,,0,,0,,,,1,1,1,0,"THb, TDR Palu, GE, NFS, VS, CD4 (the MSF time), Widal, Hepatitis B and C, syphilis, HIV, ASO, TE, TS, TC, glucose, Creatinini, Transaminases, Urea, Billuribine, Triglyceride, cholesterol, alkaline phosphatase",Guinea.n'zerekore.gueckedou.hp_labs_gueckedou,1,1,1,0,0,0,"quality assurance,molecular biology,immunology,serology,biochemistry"
2017, 3rd,1st ,AKR,10,35,pass,PSU, Trace McSorley, Mike Gesicki ,0,4,94,hematology,biochemistry,bacteriology,sample collection,sero-immunology,No,No,40,4,"Other (specify in ""comments"")",Vetuste and manual,1,Yes,0,,0,,0,,0,,,,1,1,1,0,"Saddles, Search microfilaria, parasitology urine, THb, VS, NFS, TS, TC, TE, glucose, chemistry urine, RPR / TPHA, Blood Grouping / Factor rhesus HIV Widal, urinalysis, CSF, Semen analysis, TDR, GE",Guinea.n'zerekore.macenta.hp_macenta_lab,1,1,1,0,0,0,"hematology,biochemistry,bacteriology,sample collection,sero-immunology"
2017, 3rd,2nd ,AKR,6,35,run,PSU,0,0, Saquon Barkley ,2,95,bacteriology,hematology,serology,biochemistry,,No,No,10,0,N / A,,0,N / A,0,,0,,0,,0,,,,1,0,0,1,"THb, TDR Palu, TB, urine, albumin, Deposit, Saddles",Guinea.n'zerekore.gueckedou.csu_lab_mangala,0,1,0,1,0,0,"bacteriology,hematology,serology,biochemistry,nan"
2017, 3rd,3rd ,AKR,4,35,run,PSU,0,0, Saquon Barkley ,1,96,bacteriology,hematology,serology,biochemistry,parasitology,No,No,9,1,Yes,,0,N / A,0,,0,,0,,0,,,,1,0,1,1,"Widal, TDR Palu, Seats, urinalysis, pregnancy test, THb, RPR",Guinea.n'zerekore.macenta.cs_lab_patrice,0,1,1,1,0,0,"bacteriology,hematology,serology,biochemistry,parasitology"
2017, 3rd,4th ,AKR,3,35,run,PSU,0,0, Saquon Barkley ,1,97,parasitology,hematology,serology,bacteriology,biochemistry,No,No,0,,,,,,No2,,No2,,No2,,No2,,,,,,,,,Guinea.n'zerekore.beyla.sinko_cmc_labo,0,0,0,0,0,0,"parasitology,hematology,serology,bacteriology,biochemistry"
2017, 3rd,1st ,AKR,10,35,pass,OPP, Thomas Woodson,0,0,0,98,biochemistry,hematology,parasitology,serology,,No,No,15,0,N / A,,0,N / A,0,,0,,0,,0,,,,1,0,0,1,"THb, Saddles, Albumin, TDR Palu",Guinea.n'zerekore.boola.cs_lab_boola,0,1,0,1,0,0,"biochemistry,hematology,parasitology,serology,nan"
2017, 3rd,2nd ,AKR,10,35,run,OPP,0,0, Warren Ball ,0,99,biochemistry,hematology,bacteriology,parasitology,biosecurity,Yes,No,3,1,Yes,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,0,1,"biochemistry,hematology,bacteriology,parasitology,biosecurity"
2017, 3rd,3rd ,AKR,10,35,pass,OPP, Thomas Woodson, Fransohn Bickley ,0,8,100,,,,,,,,,,,,,,,,,,,,,,10.683956,-12.2564667,,,,,,Guinea.dalaba.mamou.hn_issmv_dalaba,1,1,1,1,1,1,"nan,nan,nan,nan,nan"
2017, 3rd,4th ,AKR,2,35,other,OPP,0,0,0,37,101,,,,,,,,,,,,,,,,,,,,,,9.537593,-13.682726,,,,,,Guinea.matam.conakry.hn_lfhv_donka,1,1,1,1,1,1,"nan,nan,nan,nan,nan"
2017, 3rd,1st ,AKR,10,38,run,PSU,0,0, Saquon Barkley ,25,102,,,,,,,,,,,,,,,,,,,,,,10.349319,-12.096429,,,,,,Guinea.mamou.mamou.hn_ist_mamou,1,1,1,1,1,1,"nan,nan,nan,nan,nan"
2017, 3rd,1st ,AKR,10,38,pass,PSU, Trace McSorley, DaeSean Hamilton ,0,0,103,,,,,,,,,,,,,,,,,,,,,,10.090093,-12.841945,,,,,,Guinea.kindia.kindia.hn_irbag_kindia,1,1,1,1,1,1,"nan,nan,nan,nan,nan"
2017, 3rd,2nd ,AKR,10,38,run,PSU,0,0, Trace McSorley ,3,104,,,,,,,,,,,,,,,,,,,,,,9.5068,-13.705,,,,,,Guinea.matam.conakry.hn_chu_ignace_deen,1,1,1,1,1,1,"nan,nan,nan,nan,nan"
2017, 3rd,3rd ,AKR,7,38,pass,PSU, Trace McSorley, Juwan Johnson ,0,33,105,,,,,,,,,,,,,,,,,,,,,,9.33,-13.17,,,,,,Guinea.forecariah.kindia.hn_cfrsr_maferinyah,1,1,1,1,1,1,"nan,nan,nan,nan,nan"
2017, 3rd,1st ,AKR,10,38,run,PSU,0,0, Trace McSorley ,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017, 3rd,2nd ,AKR,10,38,pass,PSU, Trace McSorley, Tommy Stevens ,0,7,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
